match_id,tiratore,distanza,angolo,difensori_cono,portiere_cono,goal
3938642,Adam Hložek,22.88274459062986,16.58672093015853,1,1,0
3938642,Otar Kakabadze,24.95796466060484,13.989585677333567,1,1,0
3938642,Georges Mikautadze,11.900420160649796,37.156345075648375,0,1,1
3938642,Patrik Schick,15.400324671902219,29.119449881552725,1,1,0
3938642,Patrik Schick,10.746627377926531,40.70830712496882,0,1,0
3938642,Ondřej Lingr,13.0034610777285,13.233009900548167,1,1,0
3938642,David Jurásek,22.046541678911908,19.059783431990216,4,1,0
3938642,Anzor Mekvabishvili,17.873164241398328,24.26659549536357,1,1,0
3938642,Ondřej Lingr,6.38905313798532,57.65951164437269,1,0,0
3938642,Patrik Schick,4.188078318274383,85.21574275578263,0,1,1
3938642,Ladislav Krejčí,9.80051019080129,40.677834201147014,0,0,0
3938642,Matěj Jurásek,25.026386075500387,17.87211337117245,1,1,0
3938642,Khvicha Kvaratskhelia,28.503508555965524,15.868405293050147,1,1,0
3938642,Ladislav Krejčí,39.194514922371475,11.163376613904596,1,1,0
3938642,David Jurásek,28.54119829299394,15.774686962673673,5,1,0
3938642,Mojmír Chytil,10.396634070698076,32.024952965724374,1,1,0
3938642,Ondřej Lingr,19.795201438732565,22.123962816329783,1,1,0
3938642,Matěj Jurásek,33.54906854146624,11.135643982156894,1,1,0
3938642,Matěj Jurásek,25.495097567963924,13.48206050226687,1,1,0
3938642,Tomáš Holeš,31.131495306200758,14.629144493066898,1,1,0
3938642,Saba Lobzhanidze,15.041608956491329,24.36074626624596,0,1,0
3938639,Kaan Ayhan,6.815423684555492,58.861027563021175,2,1,0
3938639,Hakan Çalhanoğlu,28.521746089606783,11.896044357866128,1,1,0
3938639,Abdülkerim Bardakcı,7.470609078247899,52.98453676349489,0,1,0
3938639,Kaan Ayhan,23.021728866442675,18.742054464677164,2,1,0
3938639,Anzor Mekvabishvili,27.314831136216085,16.65387542281612,2,1,0
3938639,Kenan Yildiz,21.048752932181046,8.94265425971279,0,1,0
3938639,Hakan Çalhanoğlu,18.970766985021985,21.230965234858274,1,1,0
3938639,Orkun Kökçü,29.488472323943814,14.402548724628737,1,1,0
3938639,Mert Müldür,19.45379140424818,21.009434469386314,2,1,1
3938639,Orkun Kökçü,10.095543571299176,38.02977696672774,0,1,0
3938639,Georges Mikautadze,13.096946208945047,24.35368503964998,0,1,1
3938639,Georges Mikautadze,13.039171752837683,33.82377972083981,0,0,0
3938639,Giorgi Kochorashvili,21.755918734909812,20.699251449116613,0,1,0
3938639,Kaan Ayhan,13.984634424968002,29.88625124918671,3,1,0
3938639,Ferdi Erenay Kadıoğlu,46.806837107414125,9.767585397957701,3,0,0
3938639,Mert Müldür,10.360019305001318,36.01841992868512,0,1,0
3938639,Barış Alper Yılmaz,15.50806241927082,23.32475857654364,0,1,0
3938639,Heorhii Tsitaishvili,18.85576834817399,10.021263703190193,1,1,0
3938639,Georges Mikautadze,9.527329111561125,43.59899181663513,2,1,0
3938639,Hakan Çalhanoğlu,28.11565400270817,15.473542956810322,2,1,0
3938639,Kenan Yildiz,24.239018131929353,14.743316107359945,1,1,0
3938639,Mert Müldür,26.073166282597906,15.748898051849187,1,1,0
3938639,Hakan Çalhanoğlu,24.95696295625732,17.69395543010977,1,1,0
3938639,Khvicha Kvaratskhelia,14.301048912579802,24.219151456612913,1,1,0
3938639,Arda Güler,27.925078334715554,14.392042153556732,2,1,1
3938639,Orkun Kökçü,11.638728452885214,36.625084856885096,0,1,0
3938639,Giorgi Kochorashvili,12.49039631076613,35.31836598883536,0,1,0
3938639,Orkun Kökçü,68.02653893885827,6.727699080654944,1,0,0
3938639,Luka Lochoshvili,11.693160394008114,30.24728900869598,1,1,0
3938639,Yusuf Yazıcı,8.544003745317534,49.01254394137412,0,0,0
3938639,Budu Zivzivadze,9.126335518706291,31.725171063313127,1,1,0
3938639,Giorgi Kochorashvili,8.984430978086476,46.75025510583342,0,1,0
3938639,Zuriko Davitashvili,12.432618388738549,32.65302201427012,4,0,0
3938639,Muhammed Kerem Aktürkoğlu,27.159160517217764,14.840053301049785,0,0,1
3938638,Viktor Tsygankov,23.357439928211317,19.082603378768923,2,1,0
3938638,Florinel Teodor Coman,30.903236076501756,14.38300940898678,0,1,0
3938638,Georgiy Sudakov,22.53974267821175,18.181658430559345,1,1,0
3938638,Artem Dovbyk,26.70917445373406,17.02926355193912,1,1,0
3938638,Nicolae Claudiu Stanciu,23.928226010300058,18.590462383098203,1,1,1
3938638,Viktor Tsygankov,17.526266002774243,25.55112162945455,0,1,0
3938638,Dennis Man,26.096934685897498,12.742996541346244,1,1,0
3938638,Florinel Teodor Coman,20.93442141545832,16.864047660650595,1,0,0
3938638,Georgiy Sudakov,31.95246469366644,11.86842826572665,1,1,0
3938638,Mykhailo Mudryk,16.979988221432894,18.81785547222392,1,1,0
3938638,Răzvan Gabriel Marin,28.50140347421509,15.068720383401741,3,1,1
3938638,Nicolae Claudiu Stanciu,21.949487465542337,20.440834320330723,1,1,0
3938638,Andrei Florin Ratiu,19.262658175859322,12.20546863177068,1,1,0
3938638,Denis Mihai Drăguş,3.8897300677553486,91.68354667298463,0,0,1
3938638,Andriy Yarmolenko,17.66182323544203,24.038608983040362,2,0,0
3938638,Nicolae Claudiu Stanciu,35.50774563387544,3.236930109017523,0,0,0
3938638,Georgiy Sudakov,29.377712640707756,13.387468078050444,4,1,0
3938638,Georgiy Sudakov,26.701685340067957,17.038470794073643,1,1,0
3938638,Roman Yaremchuk,21.62336699036485,20.762806579695706,2,1,0
3938638,Mykhailo Mudryk,15.681836627130123,18.470825950050802,0,1,0
3938638,Roman Yaremchuk,16.994116628998402,12.56438409670172,0,0,0
3938638,Mykhailo Mudryk,38.51493216922497,11.524522405149556,1,1,0
3938640,Lukáš Haraslín,17.866449003649265,16.323531046956763,0,1,0
3938640,Ivan Schranz,7.9605276207045454,31.298753560133754,1,1,0
3938640,Ondrej Duda,25.690659781329085,14.019286108325401,2,1,0
3938640,Volodymyr Brazhko,27.789386463180506,16.22019369560277,2,1,0
3938640,Dávid Hancko,22.99412968563933,17.574864160107676,5,1,0
3938640,Ivan Schranz,7.9906195003891884,43.11452733652743,0,1,1
3938640,Mykhailo Mudryk,26.853863781586437,16.912282728714967,1,1,0
3938640,Artem Dovbyk,13.231024147812594,20.66728523336145,1,1,0
3938640,Mykhailo Mudryk,22.13255520720551,14.755168220049699,1,1,0
3938640,Andriy Yarmolenko,9.625487000666508,40.211217556384,0,0,0
3938640,Andriy Yarmolenko,12.30040649734797,32.80152595005263,1,1,0
3938640,Oleksandr Zinchenko,28.588284313683467,7.676217806979119,5,1,0
3938640,Lukáš Haraslín,21.49534833400008,19.459517589309083,0,1,0
3938640,Juraj Kucka,17.21859460002471,26.131994667894567,1,0,0
3938640,Artem Dovbyk,6.140032573203507,61.032339353935924,0,0,0
3938640,Mykola Shaparenko,11.520850663036999,37.5092425400987,1,1,1
3938640,Ivan Schranz,29.730960293942747,11.817708371952447,1,1,0
3938640,Roman Yaremchuk,9.558765610684263,34.188870574827945,2,1,0
3938640,Peter Pekarík,26.848649872945195,14.14234664203267,2,1,0
3938640,Mykhailo Mudryk,13.819551367537224,16.068142129125658,0,1,0
3938640,Georgiy Sudakov,24.95596121170251,16.313852426260564,1,1,0
3938640,Roman Yaremchuk,10.56787585089833,23.498565675952065,0,1,1
3938640,László Bénes,16.8908259123111,25.28303760151486,0,1,0
3938640,Juraj Kucka,12.664912159190054,34.05477157241999,2,1,0
3938640,Juraj Kucka,33.366150512158285,11.49758283148726,1,1,0
3938640,Denis Vavro,11.182575731914362,19.398800017365723,1,1,0
3938640,Milan Škriniar,34.232878932394804,13.316860734120874,2,1,0
3938637,Cody Mathès Gakpo,19.672569735548027,12.050137655179318,1,1,0
3938637,Cody Mathès Gakpo,9.700515450222222,38.26398878588065,0,1,0
3938637,Bartosz Salamon,65.93390630017305,6.929430571524537,1,0,0
3938637,Tijjani Reijnders,14.179210133149171,31.002443750713365,2,1,0
3938637,Adam Buksa,19.663672088396915,14.636226723720702,0,1,0
3938637,Xavi Simons,28.11689883326395,12.576419489867146,1,1,0
3938637,Adam Buksa,8.373768566183331,38.597783077222516,2,0,1
3938637,Virgil van Dijk,13.046455457326331,33.995924618954334,3,1,0
3938637,Memphis Depay,15.22103807235236,29.41422641335083,0,1,0
3938637,Memphis Depay,15.555384919699032,15.625410387773279,0,1,0
3938637,Denzel Dumfries,10.374005976477946,40.84144965764154,0,0,0
3938637,Tijjani Reijnders,6.476109943476868,24.825544936418314,1,1,0
3938637,Cody Mathès Gakpo,27.809530740377483,11.289999965604606,1,1,0
3938637,Cody Mathès Gakpo,22.968238939892625,19.22626004548346,0,1,1
3938637,Jakub Piotr Kiwior,19.81136037731887,12.577461608037881,1,1,0
3938637,Cody Mathès Gakpo,9.526804291051647,38.37455157118311,1,1,0
3938637,Tijjani Reijnders,29.553003231482247,14.491634829707035,2,1,0
3938637,Memphis Depay,15.945218719101975,21.94638313561006,0,1,0
3938637,Xavi Simons,26.42820463065927,16.148110023152487,1,1,0
3938637,Tijjani Reijnders,25.210315349078833,15.584191035940638,1,1,0
3938637,Memphis Depay,37.171225430432074,12.13285762175576,0,1,0
3938637,Xavi Simons,17.22614292289484,21.04161372061245,1,1,0
3938637,Jakub Piotr Kiwior,16.337992532744035,20.616326528596314,2,1,0
3938637,Piotr Zieliński,24.961169844380287,17.619654625158123,2,1,0
3938637,Jakub Moder,13.452509059651286,28.292677798729112,1,1,0
3938637,Denzel Dumfries,19.123022773609822,12.886034394188956,1,1,0
3938637,Stefan de Vrij,9.296235797353674,45.95204164903156,1,1,0
3938637,Jakub Moder,4.539823785126467,82.70267192572067,0,0,0
3938637,Wout Weghorst,9.962429422585643,42.09160739365056,0,1,1
3938637,Karol Świderski,8.772684879784524,46.393604511725925,1,1,0
3938637,Jakub Piotrowski,8.06225774829855,9.272601777200324,0,1,0
3938637,Jakub Moder,31.636213427020618,14.177834153852897,2,1,0
3938637,Nicola Zalewski,31.60268975894299,13.591880621663886,1,1,0
3938644,Khvicha Kvaratskhelia,13.805795884337849,21.506599052814273,0,1,1
3938644,Giorgi Chakvetadze,25.878562556679995,11.281275315218817,0,1,0
3938644,Cristiano Ronaldo dos Santos Aveiro,32.94389169481955,13.82802916954868,2,1,0
3938644,Gonçalo Bernardo Inácio,10.454664030948097,40.893334932649296,2,1,0
3938644,José Diogo Dalot Teixeira,15.340469353966975,26.71844897448691,2,1,0
3938644,António João Pereira Albuquerque Tavares Silva,5.263078946776308,41.63353933657013,0,0,0
3938644,João Maria Lobo Alves Palhinha Gonçalves,31.084562084739105,13.264042762890762,1,1,0
3938644,João Neves,19.592345444075857,22.980556480325834,3,1,0
3938644,Francisco Fernandes Conceição,15.572411502397436,20.34784926268436,3,1,0
3938644,João Félix Sequeira,25.00499950009997,16.52869331337848,0,0,0
3938644,Khvicha Kvaratskhelia,19.366207682455546,11.216304478646222,0,1,0
3938644,Cristiano Ronaldo dos Santos Aveiro,13.591173606425608,19.334808537826415,1,1,0
3938644,João Maria Lobo Alves Palhinha Gonçalves,24.481829996958975,18.500925180764327,1,1,0
3938644,João Félix Sequeira,23.84156035162128,18.496535090331996,2,1,0
3938644,Francisco Fernandes Conceição,18.262803727796015,20.449386509733788,1,1,0
3938644,Cristiano Ronaldo dos Santos Aveiro,6.854195795277516,58.421683677183516,2,1,0
3938644,Danilo Luís Hélio Pereira,5.099019513592786,69.81419699053515,2,1,0
3938644,Khvicha Kvaratskhelia,13.761177275218856,32.1107193041763,0,1,0
3938644,Georges Mikautadze,11.900420160649796,37.156345075648375,0,1,1
3938644,Francisco Fernandes Conceição,18.65743819499344,23.092313684990522,4,1,0
3938644,Giorgi Chakvetadze,21.27087210247854,16.92359511826218,0,1,0
3938644,Nélson Cabral Semedo,27.12231553536681,16.765984374678478,5,1,0
3938644,Matheus Luiz Nunes,7.623647421018362,55.287209159899575,0,1,0
3938644,Zuriko Davitashvili,14.177799547179388,15.698861800409889,1,1,0
3938644,Nélson Cabral Semedo,7.161005515987261,43.602818972703645,0,1,0
3938644,João Félix Sequeira,23.186634080866504,16.97234755328259,2,1,0
3938644,Diogo José Teixeira da Silva,6.96419413859206,57.9946167919165,0,1,0
